Date,Price,Open,High,Low,Volume,Change %
2017-11-21,8100.0,8245.9,8368.4,7819.1,115450.0,-1.76
2017-11-22,8234.5,8099.9,8304.4,8091.6,65810.0,1.66
2017-11-23,8013.4,8234.5,8266.5,8012.4,68010.0,-2.69
2017-11-24,8200.8,8013.4,8332.9,7900.2,73000.0,2.34
2017-11-25,8754.7,8203.5,8762.0,8153.7,84670.0,6.75
2017-11-26,9318.4,8754.6,9474.6,8746.6,85890.0,6.44
2017-11-27,9733.2,9318.4,9733.6,9316.8,106900.0,4.45
2017-11-28,9906.0,9732.6,9969.6,9638.2,87760.0,1.78
2017-11-29,9837.9,9906.0,11417.8,8938.7,233330.0,-0.69
2017-11-30,9946.8,9848.0,10689.1,9023.8,187010.0,1.11
2017-12-01,10861.5,9947.1,10942.8,9420.9,131920.0,9.2
2017-12-02,10912.7,10861.5,11175.2,10715.5,86830.0,0.47
2017-12-03,11246.2,10912.7,11851.1,10578.4,122130.0,3.06
2017-12-04,11623.9,11244.2,11624.6,10917.8,93170.0,3.36
2017-12-05,11667.1,11624.4,11901.9,11486.1,89690.0,0.37
2017-12-06,13749.6,11667.1,13843.2,11661.8,191580.0,17.85
2017-12-07,16850.3,13750.1,16879.3,13401.6,297110.0,22.55
2017-12-08,16047.6,16868.0,17294.8,13906.1,286760.0,-4.76
2017-12-09,14843.4,16048.2,16313.2,13151.5,181980.0,-7.5
2017-12-10,15059.6,14840.0,15783.2,13031.0,201620.0,1.46
2017-12-11,16732.5,15060.5,17399.2,15024.6,159730.0,11.11
2017-12-12,17083.9,16733.3,17560.7,16254.5,132850.0,2.1
2017-12-13,16286.8,17083.9,17268.0,15669.9,155410.0,-4.67
2017-12-14,16467.9,16286.8,16941.1,16023.6,107920.0,1.11
2017-12-15,17604.8,16467.9,17987.0,16442.2,153650.0,6.9
2017-12-16,19345.5,17594.1,19587.7,17318.5,112170.0,9.89
2017-12-17,19065.7,19346.6,19870.6,18750.9,117410.0,-1.45
2017-12-18,18972.3,19065.7,19221.1,18114.4,139250.0,-0.49
2017-12-19,17523.7,18971.2,19022.0,16812.8,174540.0,-7.64
2017-12-20,16462.0,17521.7,17813.6,15642.7,227680.0,-6.06
2017-12-21,15632.1,16461.1,17301.8,14953.0,163740.0,-5.04
2017-12-22,13665.0,15632.1,15823.7,10875.7,466980.0,-12.58
2017-12-23,14396.5,13665.0,15493.2,13356.1,170170.0,5.35
2017-12-24,13790.0,14396.6,14413.7,12166.5,182420.0,-4.21
2017-12-25,13833.5,13790.0,14467.4,13010.7,107480.0,0.32
2017-12-26,15756.6,13830.2,16094.7,13748.5,143140.0,13.9
2017-12-27,15416.6,15757.0,16514.6,14534.7,138710.0,-2.16
2017-12-28,14398.7,15416.3,15505.5,13466.1,170370.0,-6.6
2017-12-29,14392.6,14398.5,15109.8,13951.1,118880.0,-0.04
2017-12-30,12531.5,14392.1,14461.5,11962.1,182070.0,-12.93
2017-12-31,13850.4,12532.4,14241.8,12359.4,111270.0,10.52
2018-01-01,13444.9,13850.5,13921.5,12877.7,78430.0,-2.93
2018-01-02,14754.1,13444.9,15306.1,12934.2,137730.0,9.74
2018-01-03,15156.6,14754.1,15435.0,14579.7,106540.0,2.73
2018-01-04,15180.1,15156.5,15408.7,14244.7,110970.0,0.15
2018-01-05,16954.8,15180.1,17126.9,14832.4,141960.0,11.69
2018-01-06,17172.3,16954.8,17252.8,16286.6,83930.0,1.28
2018-01-07,16228.2,17174.5,17184.8,15791.1,79010.0,-5.5
2018-01-08,14976.2,16228.3,16302.9,13902.3,142450.0,-7.71
2018-01-09,14778.5,14976.2,15324.6,14613.4,71400.0,-1.32
2018-01-10,15043.0,14778.5,15045.4,13613.1,87070.0,1.79
2018-01-11,13535.4,15046.7,15109.1,13048.3,167810.0,-10.02
2018-01-12,13886.7,13529.2,14176.4,13410.0,82370.0,2.6
2018-01-13,14292.2,13896.0,14640.7,13888.2,61140.0,2.92
2018-01-14,13695.2,14291.9,14446.1,13094.7,85120.0,-4.18
2018-01-15,13697.5,13695.5,14396.6,13475.4,73270.0,0.02
2018-01-16,11362.0,13704.4,13711.0,10050.7,317100.0,-17.05
2018-01-17,11192.3,11357.7,11769.6,9271.3,361800.0,-1.49
2018-01-18,11245.4,11202.0,12004.7,10660.2,242450.0,0.47
2018-01-19,11580.2,11229.6,11973.2,10901.5,170740.0,2.98
2018-01-20,12858.9,11579.2,13082.2,11567.3,143900.0,11.04
2018-01-21,11594.9,12857.1,12860.2,11164.5,206960.0,-9.83
